"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 09:00","2024","06","02","09:00","8.4","","4.3","","75","","0.0","","33","","14","","","","88.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 10:00","2024","06","02","10:00","7.1","","4.1","","81","","0.0","","27","","5","","","","88.43","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 11:00","2024","06","02","11:00","6.6","","3.4","","80","","0.0","","33","","3","","","","88.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 12:00","2024","06","02","12:00","6.5","","3.6","","82","","0.0","","32","","5","","","","88.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 13:00","2024","06","02","13:00","7.5","","3.8","","78","","0.0","","30","","3","","","","88.45","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 14:00","2024","06","02","14:00","10.3","","4.3","","67","","0.0","","22","","6","","","","88.46","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 15:00","2024","06","02","15:00","12.9","","4.6","","57","","0.0","","23","","3","","","","88.45","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 16:00","2024","06","02","16:00","13.8","","2.3","","46","","0.0","","25","","3","","","","88.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 17:00","2024","06","02","17:00","15.1","","1.7","","40","","0.0","","22","","7","","","","88.39","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 18:00","2024","06","02","18:00","16.0","","1.1","","36","","0.0","","2","","7","","","","88.33","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 19:00","2024","06","02","19:00","15.8","","0.1","","34","","0.0","","12","","4","","","","88.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 20:00","2024","06","02","20:00","15.8","","2.9","","42","","0.0","","29","","6","","","","88.27","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 21:00","2024","06","02","21:00","17.0","","1.6","","35","","0.0","","11","","11","","","","88.19","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 22:00","2024","06","02","22:00","18.4","","0.7","","30","","0.0","","14","","10","","","","88.11","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02 23:00","2024","06","02","23:00","18.8","","1.6","","32","","0.0","","13","","16","","","","88.06","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 00:00","2024","06","03","00:00","19.1","","1.2","","30","","0.0","","15","","15","","","","87.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 01:00","2024","06","03","01:00","17.9","","2.1","","35","","0.0","","15","","16","","","","87.93","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 02:00","2024","06","03","02:00","17.4","","1.8","","35","","0.0","","12","","19","","","","87.86","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 03:00","2024","06","03","03:00","16.3","","2.6","","40","","0.0","","12","","15","","","","87.80","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 04:00","2024","06","03","04:00","14.5","","3.5","","47","","0.0","","13","","9","","","","87.74","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 05:00","2024","06","03","05:00","15.2","","2.5","","42","","0.0","","20","","14","","","","87.71","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 06:00","2024","06","03","06:00","14.1","","2.5","","45","","0.0","","20","","11","","","","87.68","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 07:00","2024","06","03","07:00","11.0","","3.0","","58","","0.0","","19","","13","","","","87.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 08:00","2024","06","03","08:00","9.8","","3.8","","66","","0.0","","18","","9","","","","87.51","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 09:00","2024","06","03","09:00","10.2","","4.1","","66","","0.0","","16","","9","","","","87.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 10:00","2024","06","03","10:00","9.6","","5.0","","73","","0.0","","19","","9","","","","87.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 11:00","2024","06","03","11:00","10.6","","4.4","","65","","0.0","","22","","6","","","","87.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 12:00","2024","06","03","12:00","8.6","","3.6","","71","","0.0","","22","","8","","","","87.25","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 13:00","2024","06","03","13:00","11.7","","4.3","","61","","0.0","","26","","5","","","","87.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 14:00","2024","06","03","14:00","13.0","","3.6","","53","","0.0","","24","","7","","","","87.17","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 15:00","2024","06","03","15:00","15.2","","3.8","","47","","0.0","","23","","10","","","","87.18","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 16:00","2024","06","03","16:00","15.9","","2.6","","41","","0.0","","24","","16","","","","87.12","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 17:00","2024","06","03","17:00","16.9","","2.3","","37","","0.0","","28","","11","","","","87.08","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 18:00","2024","06","03","18:00","17.8","","1.6","","34","","0.0","","20","","3","","","","87.06","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 19:00","2024","06","03","19:00","17.4","","2.4","","37","","0.0","","18","","9","","","","87.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 20:00","2024","06","03","20:00","18.0","","3.3","","37","","0.0","","21","","15","","","","87.01","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 21:00","2024","06","03","21:00","19.4","","4.5","","37","","0.0","","18","","15","","","","86.98","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 22:00","2024","06","03","22:00","17.7","","2.1","","35","","0.0","","18","","10","","","","86.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03 23:00","2024","06","03","23:00","13.3","","6.4","","63","","0.0","","19","","24","","","","87.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 00:00","2024","06","04","00:00","13.7","","5.4","","57","","0.0","","23","","18","","","","87.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 01:00","2024","06","04","01:00","11.9","","8.0","","77","","0.0","","36","","14","","","","87.26","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 02:00","2024","06","04","02:00","10.6","","7.4","","80","","0.5","","2","","11","","","","87.31","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 03:00","2024","06","04","03:00","10.9","","7.5","","80","","0.0","","28","","11","","","","87.39","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 04:00","2024","06","04","04:00","11.2","","8.0","","81","","0.0","","30","","8","","","","87.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 05:00","2024","06","04","05:00","10.3","","7.2","","81","","0.0","","29","","12","","","","87.52","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 06:00","2024","06","04","06:00","10.9","","3.6","","60","","0.0","","29","","24","","","","87.55","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 07:00","2024","06","04","07:00","9.9","","2.6","","61","","0.0","","29","","18","","","","87.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 08:00","2024","06","04","08:00","9.0","","1.5","","60","","0.0","","31","","16","","","","87.65","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 09:00","2024","06","04","09:00","7.6","","1.9","","67","","0.0","","32","","12","","","","87.72","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 10:00","2024","06","04","10:00","7.5","","0.9","","63","","0.0","","31","","10","","","","87.75","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 11:00","2024","06","04","11:00","7.5","","0.2","","60","","0.0","","33","","14","","","","87.78","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 12:00","2024","06","04","12:00","7.0","","-0.7","","58","","0.0","","23","","4","","","","87.82","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 13:00","2024","06","04","13:00","9.7","","0.7","","54","","0.0","","25","","4","","","","87.85","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 14:00","2024","06","04","14:00","12.2","","0.4","","45","","0.0","","28","","14","","","","87.87","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 15:00","2024","06","04","15:00","13.2","","-2.4","","34","","0.0","","28","","29","","","","87.85","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 16:00","2024","06","04","16:00","14.8","","-1.9","","31","","0.0","","28","","35","","","","87.77","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 17:00","2024","06","04","17:00","15.6","","-1.8","","30","","0.0","","27","","38","","","","87.82","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 18:00","2024","06","04","18:00","16.3","","-2.3","","28","","0.0","","27","","38","","","","87.78","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 19:00","2024","06","04","19:00","17.5","","-2.0","","26","","0.0","","28","","39","","","","87.74","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 20:00","2024","06","04","20:00","17.8","","-3.3","","23","","0.0","","29","","40","","","","87.69","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 21:00","2024","06","04","21:00","18.3","","-2.9","","23","","0.0","","28","","36","","","","87.64","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 22:00","2024","06","04","22:00","18.3","","-2.5","","24","","0.0","","28","","36","","","","87.61","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04 23:00","2024","06","04","23:00","17.5","","-2.5","","26","","0.0","","27","","41","","","","87.68","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 00:00","2024","06","05","00:00","16.9","","-2.4","","27","","0.0","","27","","40","","","","87.66","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 01:00","2024","06","05","01:00","16.5","","-1.5","","29","","0.0","","27","","35","","","","87.72","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 02:00","2024","06","05","02:00","15.1","","-1.3","","33","","0.0","","27","","35","","","","87.73","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 03:00","2024","06","05","03:00","12.8","","-0.3","","40","","0.0","","27","","40","","","","87.87","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 04:00","2024","06","05","04:00","10.5","","-0.4","","47","","0.0","","25","","31","","","","87.90","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 05:00","2024","06","05","05:00","9.3","","-0.1","","52","","0.0","","23","","22","","","","87.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 06:00","2024","06","05","06:00","8.6","","-3.4","","42","","0.0","","28","","14","","","","88.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 07:00","2024","06","05","07:00","7.9","","-5.2","","39","","0.0","","25","","14","","","","88.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 08:00","2024","06","05","08:00","8.9","","-5.5","","36","","0.0","","28","","16","","","","88.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 09:00","2024","06","05","09:00","9.2","","-4.6","","37","","0.0","","28","","20","","","","88.32","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 10:00","2024","06","05","10:00","8.9","","-4.1","","40","","0.0","","34","","23","","","","88.48","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 11:00","2024","06","05","11:00","4.9","","-4.7","","50","","0.0","","32","","4","","","","88.56","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 12:00","2024","06","05","12:00","6.2","","-4.1","","47","","0.0","","26","","8","","","","88.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 13:00","2024","06","05","13:00","9.7","","-3.9","","38","","0.0","","28","","21","","","","88.75","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 14:00","2024","06","05","14:00","11.5","","-4.4","","32","","0.0","","28","","28","","","","88.82","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 15:00","2024","06","05","15:00","13.5","","-4.2","","29","","0.0","","29","","30","","","","88.89","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 16:00","2024","06","05","16:00","14.5","","-4.8","","26","","0.0","","28","","26","","","","88.93","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 17:00","2024","06","05","17:00","15.3","","-5.1","","24","","0.0","","28","","18","","","","88.92","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 18:00","2024","06","05","18:00","16.1","","-4.5","","24","","0.0","","27","","17","","","","88.93","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 19:00","2024","06","05","19:00","17.2","","-3.1","","25","","0.0","","27","","19","","","","88.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 20:00","2024","06","05","20:00","17.6","","-4.1","","22","","0.0","","27","","23","","","","88.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 21:00","2024","06","05","21:00","17.9","","-4.7","","21","","0.0","","29","","23","","","","88.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 22:00","2024","06","05","22:00","18.2","","-4.3","","21","","0.0","","29","","29","","","","88.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05 23:00","2024","06","05","23:00","18.2","","-4.0","","22","","0.0","","27","","30","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 00:00","2024","06","06","00:00","18.3","","-3.5","","22","","0.0","","28","","28","","","","88.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 01:00","2024","06","06","01:00","17.7","","-4.1","","22","","0.0","","27","","31","","","","89.03","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 02:00","2024","06","06","02:00","16.8","","-4.4","","23","","0.0","","27","","32","","","","89.06","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 03:00","2024","06","06","03:00","15.3","","-4.6","","25","","0.0","","28","","28","","","","89.13","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 04:00","2024","06","06","04:00","13.4","","-4.3","","29","","0.0","","28","","22","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 05:00","2024","06","06","05:00","12.4","","-4.7","","30","","0.0","","29","","21","","","","89.26","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 06:00","2024","06","06","06:00","10.6","","-4.4","","34","","0.0","","32","","14","","","","89.31","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 07:00","2024","06","06","07:00","8.6","","-3.1","","44","","0.0","","33","","11","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 08:00","2024","06","06","08:00","6.7","","-3.1","","49","","0.0","","32","","3","","","","89.37","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 09:00","2024","06","06","09:00","6.0","","-3.5","","50","","0.0","","34","","4","","","","89.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 10:00","2024","06","06","10:00","3.8","","-2.9","","61","","0.0","","31","","4","","","","89.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 11:00","2024","06","06","11:00","1.7","","-2.7","","73","","0.0","","","","0","","","","89.47","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 12:00","2024","06","06","12:00","3.6","","-3.6","","59","","0.0","","","","0","","","","89.49","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 13:00","2024","06","06","13:00","7.1","","-0.8","","57","","0.0","","","","0","","","","89.48","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 14:00","2024","06","06","14:00","11.1","","-0.9","","43","","0.0","","","","0","","","","89.47","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 15:00","2024","06","06","15:00","12.8","","-4.7","","29","","0.0","","7","","6","","","","89.46","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 16:00","2024","06","06","16:00","14.0","","-2.6","","32","","0.0","","18","","8","","","","89.40","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 17:00","2024","06","06","17:00","15.7","","-2.8","","28","","0.0","","17","","15","","","","89.33","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 18:00","2024","06","06","18:00","17.4","","-0.7","","29","","0.0","","21","","10","","","","89.26","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 19:00","2024","06","06","19:00","18.3","","-0.8","","27","","0.0","","15","","6","","","","89.19","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 20:00","2024","06","06","20:00","18.3","","-1.9","","25","","0.0","","22","","11","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 21:00","2024","06","06","21:00","18.5","","-2.0","","25","","0.0","","25","","12","","","","89.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 22:00","2024","06","06","22:00","20.5","","0.5","","26","","0.0","","22","","12","","","","88.97","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-06 23:00","2024","06","06","23:00","20.9","","-4.0","","18","","0.0","","27","","20","","","","88.91","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 00:00","2024","06","07","00:00","19.0","","-1.6","","25","","0.0","","1","","22","","","","88.90","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 01:00","2024","06","07","01:00","18.1","","-1.3","","27","","0.0","","4","","16","","","","88.91","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 02:00","2024","06","07","02:00","17.0","","-1.2","","29","","0.0","","4","","15","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 03:00","2024","06","07","03:00","16.1","","-0.8","","31","","0.0","","5","","18","","","","88.96","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 04:00","2024","06","07","04:00","14.6","","0.1","","37","","0.0","","1","","15","","","","89.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 05:00","2024","06","07","05:00","12.9","","-0.2","","41","","0.0","","36","","11","","","","89.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 06:00","2024","06","07","06:00","13.1","","0.6","","42","","0.0","","1","","16","","","","89.12","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 07:00","2024","06","07","07:00","12.1","","-0.3","","42","","0.0","","1","","14","","","","89.16","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 08:00","2024","06","07","08:00","11.2","","-1.1","","42","","0.0","","35","","29","","","","89.23","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-07 09:00","2024","06","07","09:00","9.1","","0.2","","54","","0.0","","34","","29","","","","89.28","","","","","","NA"
