"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 08:00","2024","04","05","08:00","-1.5","","-1.9","","97","","0.4","","1","","19","","","","88.61","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 09:00","2024","04","05","09:00","-1.5","","-2.0","","97","","0.5","","1","","14","","","","88.57","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 10:00","2024","04","05","10:00","-1.7","","-2.1","","97","","0.9","","35","","12","","","","88.54","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 11:00","2024","04","05","11:00","-1.9","","-2.3","","97","","1.0","","34","","13","","","","88.49","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 12:00","2024","04","05","12:00","-1.9","","-2.4","","97","","0.6","","36","","15","","","","88.43","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 13:00","2024","04","05","13:00","-2.0","","-2.5","","97","","0.1","","34","","13","","","","88.48","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 14:00","2024","04","05","14:00","-2.2","","-2.8","","96","","0.2","","35","","16","","","","88.45","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 15:00","2024","04","05","15:00","-2.1","","-2.8","","95","","0.0","","34","","17","","","","88.44","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 16:00","2024","04","05","16:00","-1.9","","-2.7","","94","","0.0","","34","","19","","","","88.38","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 17:00","2024","04","05","17:00","-1.8","","-2.8","","93","","0.2","","35","","20","","","","88.39","","","","-8","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 18:00","2024","04","05","18:00","-1.1","","-2.4","","91","","0.1","","34","","16","","","","88.38","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 19:00","2024","04","05","19:00","-0.8","","-2.6","","87","","0.0","","33","","18","","","","88.37","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 20:00","2024","04","05","20:00","-0.7","","-2.7","","86","","0.0","","34","","22","","","","88.31","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 21:00","2024","04","05","21:00","0.0","","-2.3","","85","","0.0","","36","","16","","","","88.33","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 22:00","2024","04","05","22:00","0.0","","-2.4","","84","","0.0","","36","","21","","","","88.30","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05 23:00","2024","04","05","23:00","0.1","","-2.1","","85","","0.0","","1","","17","","","","88.36","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 00:00","2024","04","06","00:00","-0.3","","-2.4","","86","","0.0","","4","","15","","","","88.42","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 01:00","2024","04","06","01:00","-0.2","","-2.3","","86","","0.0","","2","","16","","","","88.44","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 02:00","2024","04","06","02:00","-0.2","","-2.4","","85","","0.0","","2","","7","","","","88.51","","","","-3","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 03:00","2024","04","06","03:00","-0.1","","-2.3","","85","","0.0","","36","","9","","","","88.55","","","","-3","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 04:00","2024","04","06","04:00","0.0","","-2.7","","82","","0.0","","33","","9","","","","88.59","","","","-3","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 05:00","2024","04","06","05:00","-0.3","","-2.5","","85","","0.0","","32","","15","","","","88.50","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 06:00","2024","04","06","06:00","-0.2","","-2.6","","84","","0.0","","32","","20","","","","88.43","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 07:00","2024","04","06","07:00","-0.3","","-2.8","","83","","0.0","","34","","19","","","","88.45","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 08:00","2024","04","06","08:00","-0.2","","-2.5","","84","","0.0","","36","","22","","","","88.48","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 09:00","2024","04","06","09:00","-0.7","","-3.1","","84","","0.0","","3","","18","","","","88.59","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 10:00","2024","04","06","10:00","-0.8","","-2.9","","86","","0.0","","36","","16","","","","88.53","","","","-6","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 11:00","2024","04","06","11:00","-0.9","","-2.9","","86","","0.0","","35","","14","","","","88.54","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 12:00","2024","04","06","12:00","-0.7","","-3.1","","84","","0.0","","34","","10","","","","88.61","","","","-4","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 13:00","2024","04","06","13:00","-0.9","","-3.0","","85","","0.0","","34","","8","","","","88.65","","","","-4","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 14:00","2024","04","06","14:00","-1.3","","-3.2","","87","","0.0","","35","","27","","","","88.43","","","","-8","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 15:00","2024","04","06","15:00","-1.0","","-3.3","","85","","0.0","","34","","20","","","","88.55","","","","-7","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 16:00","2024","04","06","16:00","-0.5","","-3.7","","79","","0.0","","35","","17","","","","88.68","","","","-5","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 17:00","2024","04","06","17:00","0.0","","-3.8","","75","","0.0","","36","","11","","","","88.70","","","","-4","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 18:00","2024","04","06","18:00","0.6","","-3.8","","73","","0.0","","36","","11","","","","88.68","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 19:00","2024","04","06","19:00","1.2","","-3.6","","70","","0.0","","36","","12","","","","88.65","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 20:00","2024","04","06","20:00","1.8","","-3.1","","70","","0.0","","35","","13","","","","88.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 21:00","2024","04","06","21:00","2.4","","-3.0","","67","","0.0","","35","","13","","","","88.58","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 22:00","2024","04","06","22:00","3.2","","-1.9","","69","","0.0","","36","","16","","","","88.56","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06 23:00","2024","04","06","23:00","4.1","","-1.2","","68","","0.0","","2","","15","","","","88.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 00:00","2024","04","07","00:00","4.1","","-1.2","","68","","0.0","","3","","13","","","","88.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 01:00","2024","04","07","01:00","3.7","","-0.4","","75","","0.0","","5","","12","","","","88.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 02:00","2024","04","07","02:00","2.2","","-0.5","","82","","0.0","","10","","11","","","","88.66","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 03:00","2024","04","07","03:00","1.4","","-0.5","","87","","0.0","","11","","11","","","","88.76","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 04:00","2024","04","07","04:00","1.1","","-0.6","","88","","0.0","","15","","4","","","","88.75","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 05:00","2024","04","07","05:00","1.1","","-0.7","","88","","0.0","","","","0","","","","88.74","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07 06:00","2024","04","07","06:00","0.2","","-1.2","","90","","0.0","","22","","8","","","","88.71","","","","","","NA"
